sep=;
purchase_id;purchase_timestamp;delivery_timestamp;delivery_company
22474;2021-04-16T00:42:05;2021-04-18T00:46:39;360
22475;2021-03-26T02:08:22;2021-03-31T02:12:07;620
22476;2021-02-07T16:33:39;2021-02-12T16:34:01;620
22477;2021-03-08T11:36:19;2021-03-11T11:38:16;516
22478;2021-04-15T15:52:13;2021-04-20T15:53:15;620
22479;2021-02-19T07:03:28;2021-02-21T07:07:03;620
22480;2021-03-02T02:15:58;2021-03-05T02:18:52;360
22481;2021-03-29T14:47:14;2021-04-01T14:51:19;516
22482;2021-03-20T01:26:42;2021-03-24T01:28:32;620
22483;2021-01-22T05:11:21;2021-01-26T05:12:35;620
22484;2021-03-13T15:05:41;2021-03-16T15:07:01;516
22485;2021-03-02T20:02:52;2021-03-07T20:05:22;360
22486;2021-01-11T11:53:28;2021-01-14T11:58:01;516
22487;2021-01-27T09:50:42;2021-01-30T09:53:21;516
22488;2021-01-29T00:21:52;2021-02-01T00:22:51;620
22489;2021-02-10T05:14:25;2021-02-12T05:14:32;360
22490;2021-03-14T23:14:52;2021-03-19T23:16:37;516
22491;2021-03-08T20:18:42;2021-03-13T20:19:23;360
22492;2021-02-01T13:20:06;2021-02-05T13:23:39;620
22493;2021-01-28T12:23:53;2021-01-30T12:26:52;620
22494;2021-02-05T09:49:30;2021-02-09T09:50:23;516
22495;2021-03-03T00:07:58;2021-03-06T00:12:52;516
22496;2021-02-25T17:34:09;2021-03-01T17:37:00;620
22497;2021-01-30T12:27:50;2021-02-02T12:29:15;360
22498;2021-01-08T03:33:25;2021-01-10T03:34:03;360
22499;2021-04-02T23:20:18;2021-04-04T23:23:48;620
22500;2021-02-12T23:32:45;2021-02-17T23:35:48;620
22501;2021-01-14T00:08:09;2021-01-16T00:12:50;516
22502;2021-03-09T20:53:57;2021-03-14T20:58:34;360
22503;2021-04-02T21:14:17;2021-04-07T21:16:29;360
22504;2021-01-07T17:02:00;2021-01-09T17:04:05;620
22505;2021-02-16T01:09:17;2021-02-19T01:12:55;360
22506;2021-01-25T17:25:19;2021-01-28T17:28:08;620
22507;2021-02-14T18:24:30;2021-02-16T18:27:42;516
22508;2021-02-24T06:59:24;2021-02-26T07:00:12;516
22509;2021-04-09T09:44:17;2021-04-11T09:46:47;516
22510;2021-01-04T02:20:21;2021-01-07T02:22:10;360
22511;2021-02-12T03:51:32;2021-02-14T03:53:36;620
22512;2021-02-28T16:47:10;2021-03-03T16:49:06;620
22513;2021-02-18T07:34:05;2021-02-20T07:38:38;516
22514;2021-02-02T22:19:46;2021-02-04T22:22:11;360
22515;2021-04-05T09:00:36;2021-04-08T09:01:01;360
22516;2021-04-15T16:28:52;2021-04-17T16:33:36;620
22517;2021-03-02T14:57:18;2021-03-06T14:57:35;516
22518;2021-02-22T06:51:18;2021-02-25T06:54:20;620
22519;2021-02-10T11:11:09;2021-02-13T11:12:45;516
22520;2021-04-05T04:37:42;2021-04-08T04:40:44;620
22521;2021-02-16T00:37:07;2021-02-19T00:41:26;516
22522;2021-02-28T00:29:06;2021-03-02T00:33:03;620
22523;2021-01-20T17:27:02;2021-01-24T17:30:14;516
22524;2021-02-05T11:07:02;2021-02-07T11:10:32;516
22525;2021-03-19T01:57:11;2021-03-21T02:01:28;360
22526;2021-02-22T06:54:05;2021-02-27T06:57:43;516
22527;2021-03-13T05:12:18;2021-03-17T05:14:07;516
22528;2021-04-08T22:50:27;2021-04-12T22:53:57;360
22529;2021-02-25T16:06:27;2021-02-27T16:08:22;360
22530;2021-02-19T17:26:37;2021-02-22T17:26:49;360
22531;2021-02-18T17:00:45;2021-02-20T17:03:46;516
22532;2021-04-10T20:53:58;2021-04-15T20:58:15;360
22533;2021-02-13T12:23:23;2021-02-15T12:25:59;516
22534;2021-02-20T04:31:05;2021-02-22T04:31:12;360
22535;2021-02-11T07:20:49;2021-02-16T07:22:16;516
22536;2021-03-15T21:29:09;2021-03-20T21:29:42;620
22537;2021-01-09T18:18:01;2021-01-13T18:19:45;620
22538;2021-04-05T02:27:13;2021-04-10T02:29:30;620
22539;2021-03-16T17:01:41;2021-03-21T17:06:11;516
22540;2021-04-15T01:22:06;2021-04-19T01:24:03;620
22541;2021-02-02T23:24:30;2021-02-06T23:27:16;360
22542;2021-03-16T17:17:39;2021-03-19T17:21:30;620
22543;2021-01-07T17:36:21;2021-01-12T17:37:03;360
22544;2021-02-27T13:24:56;2021-03-03T13:28:07;620
22545;2021-01-24T08:19:00;2021-01-26T08:20:13;516
22546;2021-02-15T08:18:02;2021-02-20T08:21:23;360
22547;2021-02-28T09:12:41;2021-03-04T09:14:51;360
22548;2021-03-16T05:11:20;2021-03-21T05:12:36;360
22549;2021-01-20T13:02:18;2021-01-24T13:06:04;516
22550;2021-02-04T23:54:31;2021-02-09T23:56:40;620
22551;2021-03-20T22:47:30;2021-03-24T22:48:41;516
22552;2021-01-14T02:05:36;2021-01-18T02:06:15;360
22553;2021-03-17T13:17:07;2021-03-21T13:18:00;516
22554;2021-03-10T20:45:48;2021-03-14T20:47:44;516
22555;2021-01-26T19:48:57;2021-01-29T19:50:21;360
22556;2021-02-09T12:22:25;2021-02-13T12:26:18;516
22557;2021-04-06T13:10:49;2021-04-11T13:10:57;620
22558;2021-02-24T21:44:28;2021-02-27T21:46:38;360
22559;2021-02-02T14:07:14;2021-02-04T14:11:13;620
22560;2021-02-12T09:43:59;2021-02-17T09:45:03;516
22561;2021-02-13T01:05:04;2021-02-18T01:05:59;620
22562;2021-03-12T20:10:37;2021-03-16T20:11:39;360
22563;2021-04-07T13:52:44;2021-04-10T13:53:57;620
22564;2021-04-13T13:40:48;2021-04-17T13:42:46;620
22565;2021-04-15T12:18:56;2021-04-17T12:19:16;620
22566;2021-01-23T22:37:29;2021-01-28T22:41:31;360
22567;2021-02-19T18:52:36;2021-02-23T18:55:33;516
22568;2021-04-01T14:59:07;2021-04-05T15:01:51;516
22569;2021-02-25T01:38:49;2021-02-27T01:42:02;360
22570;2021-02-19T17:56:40;2021-02-23T17:57:21;620
22571;2021-02-07T20:59:16;2021-02-10T21:03:11;360
22572;2021-02-08T05:12:28;2021-02-12T05:16:41;516
22573;2021-03-04T01:29:42;2021-03-06T01:31:42;516
22574;2021-03-27T20:32:49;2021-03-29T20:36:30;360
22575;2021-02-09T10:02:41;2021-02-12T10:05:20;620
22576;2021-04-05T09:40:25;2021-04-10T09:42:04;360
22577;2021-01-18T20:45:09;2021-01-23T20:47:15;516
22578;2021-02-19T06:10:21;2021-02-22T06:12:29;360
22579;2021-01-16T02:35:59;2021-01-19T02:40:16;360
22580;2021-04-03T09:07:08;2021-04-08T09:07:40;360
22581;2021-02-17T18:49:01;2021-02-22T18:51:31;516
22582;2021-01-19T16:12:00;2021-01-22T16:15:59;620
22583;2021-02-05T23:01:52;2021-02-07T23:06:18;620
22584;2021-03-24T22:55:27;2021-03-27T22:59:02;620
22585;2021-02-18T19:49:22;2021-02-23T19:50:39;620
22586;2021-02-06T04:41:02;2021-02-10T04:45:57;360
22587;2021-01-04T03:06:23;2021-01-09T03:10:26;516
22588;2021-03-24T06:08:19;2021-03-26T06:11:47;620
22589;2021-02-16T06:18:25;2021-02-21T06:22:36;516
22590;2021-03-31T12:30:38;2021-04-05T12:31:55;620
22591;2021-02-22T17:04:20;2021-02-24T17:06:51;360
22592;2021-01-18T00:04:01;2021-01-22T00:07:24;360
22593;2021-02-19T11:04:10;2021-02-21T11:05:39;620
22594;2021-02-05T08:49:06;2021-02-07T08:51:39;516
22595;2021-03-10T12:05:22;2021-03-15T12:06:19;516
22596;2021-01-11T12:12:13;2021-01-13T12:13:39;360
22597;2021-01-19T14:05:29;2021-01-22T14:09:53;620
22598;2021-02-13T13:19:26;2021-02-16T13:20:10;360
22599;2021-04-12T17:52:35;2021-04-17T17:53:25;360
22600;2021-03-14T21:28:33;2021-03-18T21:32:04;620
22601;2021-04-09T11:02:50;2021-04-11T11:04:21;516
22602;2021-01-20T01:50:08;2021-01-24T01:54:13;516
22603;2021-02-15T21:06:11;2021-02-20T21:06:54;516
22604;2021-02-04T10:45:18;2021-02-09T10:49:37;620
22605;2021-01-16T17:21:20;2021-01-18T17:24:41;360
22606;2021-03-15T12:31:02;2021-03-17T12:34:49;516
22607;2021-03-23T14:41:09;2021-03-28T14:44:39;516
22608;2021-03-24T06:14:37;2021-03-26T06:16:45;620
22609;2021-01-31T08:09:41;2021-02-02T08:10:48;360
22610;2021-01-30T08:31:04;2021-02-02T08:35:01;620
22611;2021-01-01T10:12:28;2021-01-06T10:17:03;360
22612;2021-02-19T22:56:41;2021-02-23T22:58:15;360
22613;2021-01-01T09:10:10;2021-01-05T09:15:10;620
22614;2021-02-17T19:53:43;2021-02-22T19:56:02;620
22615;2021-03-20T14:29:53;2021-03-23T14:33:48;360
22616;2021-03-12T13:07:40;2021-03-14T13:09:04;516
22617;2021-03-11T05:02:34;2021-03-14T05:06:53;620
22618;2021-02-15T07:45:23;2021-02-20T07:45:42;620
22619;2021-01-13T11:53:02;2021-01-18T11:57:58;620
22620;2021-01-18T08:38:16;2021-01-23T08:39:36;360
22621;2021-03-09T10:40:43;2021-03-12T10:41:45;516
22622;2021-01-10T12:32:08;2021-01-14T12:34:59;360
22623;2021-02-24T01:59:15;2021-03-01T01:59:55;360
22624;2021-02-12T19:40:20;2021-02-16T19:41:31;620
22625;2021-01-19T16:27:44;2021-01-21T16:29:19;360
22626;2021-03-29T16:11:42;2021-04-02T16:15:47;360
22627;2021-03-22T05:22:57;2021-03-25T05:23:38;620
22628;2021-01-24T08:44:57;2021-01-28T08:45:10;360
22629;2021-02-05T02:17:32;2021-02-07T02:18:35;516
22630;2021-03-23T15:05:49;2021-03-26T15:07:33;360
22631;2021-02-07T06:53:08;2021-02-12T06:54:38;360
22632;2021-03-17T09:48:34;2021-03-20T09:50:32;516
22633;2021-01-15T15:01:32;2021-01-19T15:04:00;360
22634;2021-02-13T00:23:42;2021-02-18T00:26:07;516
22635;2021-03-21T20:32:33;2021-03-23T20:35:14;360
22636;2021-01-10T08:41:16;2021-01-12T08:44:49;360
22637;2021-04-04T21:19:44;2021-04-09T21:24:04;360
22638;2021-03-16T10:16:46;2021-03-20T10:18:08;516
22639;2021-01-27T18:47:55;2021-02-01T18:52:15;516
22640;2021-03-22T06:55:34;2021-03-24T06:58:32;360
22641;2021-04-01T17:14:39;2021-04-05T17:19:16;360
22642;2021-04-02T18:42:46;2021-04-05T18:44:31;516
22643;2021-01-25T09:34:07;2021-01-28T09:36:36;360
22644;2021-01-24T23:10:56;2021-01-27T23:15:32;516
22645;2021-03-17T14:10:38;2021-03-19T14:14:18;620
22646;2021-02-21T02:38:36;2021-02-23T02:40:40;516
22647;2021-03-17T13:11:12;2021-03-20T13:15:43;516
22648;2021-01-13T22:09:16;2021-01-15T22:12:11;516
22649;2021-04-07T13:21:04;2021-04-12T13:23:54;516
22650;2021-03-30T03:04:45;2021-04-04T03:08:40;360
22651;2021-03-19T03:25:00;2021-03-24T03:25:46;360
22652;2021-02-17T00:06:45;2021-02-22T00:07:42;360
22653;2021-02-17T04:02:08;2021-02-21T04:03:03;360
22654;2021-03-04T16:48:48;2021-03-09T16:52:08;360
22655;2021-02-21T22:20:26;2021-02-23T22:24:52;620
22656;2021-01-28T15:10:27;2021-01-30T15:13:45;360
22657;2021-01-18T20:49:36;2021-01-23T20:53:30;620
22658;2021-03-06T19:56:30;2021-03-11T20:01:16;516
22659;2021-02-22T22:35:07;2021-02-24T22:36:13;516
22660;2021-04-09T07:11:06;2021-04-14T07:11:40;360
22661;2021-04-14T14:51:47;2021-04-18T14:53:09;620
22662;2021-01-30T16:59:46;2021-02-04T17:00:19;620
22663;2021-01-25T18:31:22;2021-01-27T18:36:22;360
22664;2021-01-11T05:37:54;2021-01-16T05:40:21;516
22665;2021-02-05T14:04:16;2021-02-08T14:05:55;620
22666;2021-02-16T16:13:46;2021-02-20T16:17:09;360
22667;2021-04-09T09:22:51;2021-04-12T09:27:01;516
22668;2021-02-18T07:13:53;2021-02-21T07:16:30;620
22669;2021-03-25T16:03:07;2021-03-28T16:04:24;516
22670;2021-01-16T06:42:37;2021-01-21T06:47:07;620
22671;2021-02-06T07:05:17;2021-02-09T07:07:58;516
22672;2021-01-17T18:17:27;2021-01-22T18:21:32;620
22673;2021-02-23T19:04:05;2021-02-26T19:05:34;360
22674;2021-03-01T00:39:17;2021-03-03T00:39:49;620
22675;2021-02-03T01:39:29;2021-02-07T01:40:47;620
22676;2021-01-29T07:40:55;2021-02-03T07:41:28;516
22677;2021-01-30T08:30:12;2021-02-02T08:31:28;620
22678;2021-03-28T16:56:04;2021-04-01T17:00:19;516
22679;2021-02-13T13:59:29;2021-02-18T14:04:05;516
22680;2021-01-10T21:40:35;2021-01-15T21:41:00;360
22681;2021-01-30T06:27:17;2021-02-04T06:29:52;620
22682;2021-01-26T16:03:20;2021-01-28T16:08:18;360
22683;2021-01-25T08:00:11;2021-01-27T08:05:10;620
22684;2021-03-06T01:19:51;2021-03-08T01:21:42;516
22685;2021-02-23T20:31:52;2021-02-26T20:35:35;516
22686;2021-02-06T10:43:59;2021-02-09T10:47:50;360
22687;2021-03-25T10:35:07;2021-03-27T10:39:22;620
22688;2021-01-18T02:57:55;2021-01-22T02:58:44;620
22689;2021-01-12T09:15:58;2021-01-14T09:18:49;360
22690;2021-03-17T10:26:04;2021-03-21T10:29:48;516
22691;2021-01-16T06:12:58;2021-01-18T06:16:16;620
22692;2021-03-26T21:50:10;2021-03-28T21:51:13;360
22693;2021-03-07T15:32:03;2021-03-12T15:32:40;516
22694;2021-03-18T19:56:09;2021-03-23T19:58:38;360
22695;2021-02-26T06:11:34;2021-03-02T06:14:47;516
22696;2021-03-04T06:47:22;2021-03-07T06:50:55;516
22697;2021-01-12T12:25:48;2021-01-15T12:27:11;516
22698;2021-04-07T20:58:19;2021-04-10T20:58:57;360
22699;2021-02-15T17:13:40;2021-02-20T17:17:26;620
22700;2021-03-16T18:05:38;2021-03-18T18:07:44;360
22701;2021-01-06T10:00:26;2021-01-11T10:02:21;516
22702;2021-03-07T06:11:22;2021-03-12T06:15:35;620
22703;2021-02-13T06:00:59;2021-02-16T06:01:28;516
22704;2021-03-25T21:18:38;2021-03-29T21:20:13;620
22705;2021-01-15T08:22:25;2021-01-20T08:25:18;516
22706;2021-03-28T12:13:30;2021-03-30T12:16:15;516
22707;2021-02-18T04:42:27;2021-02-21T04:43:06;516
22708;2021-03-26T11:32:42;2021-03-31T11:33:49;360
22709;2021-02-22T14:50:13;2021-02-27T14:53:30;516
22710;2021-01-02T12:24:13;2021-01-04T12:24:30;516
22711;2021-04-04T15:34:44;2021-04-08T15:36:25;516
22712;2021-02-24T09:41:11;2021-02-26T09:44:56;620
22713;2021-03-30T11:57:57;2021-04-02T12:02:57;360
22714;2021-03-03T01:48:29;2021-03-06T01:52:50;516
22715;2021-03-08T16:36:36;2021-03-10T16:39:54;620
22716;2021-04-08T05:45:46;2021-04-13T05:48:21;516
22717;2021-02-27T05:34:14;2021-03-02T05:37:10;516
22718;2021-03-04T10:03:24;2021-03-06T10:07:15;516
22719;2021-02-05T14:05:15;2021-02-07T14:05:34;360
22720;2021-02-07T22:56:53;2021-02-10T22:59:46;516
22721;2021-02-05T08:25:25;2021-02-07T08:26:55;516
22722;2021-03-13T19:03:53;2021-03-16T19:04:12;516
22723;2021-03-09T09:48:43;2021-03-12T09:51:04;360
22724;2021-02-14T10:35:37;2021-02-17T10:36:35;360
22725;2021-03-28T22:25:13;2021-04-01T22:27:21;360
22726;2021-02-26T09:48:32;2021-03-03T09:49:06;516
22727;2021-02-22T07:40:14;2021-02-27T07:45:12;360
22728;2021-02-24T21:15:52;2021-03-01T21:17:52;620
22729;2021-04-15T03:38:55;2021-04-19T03:43:52;516
22730;2021-03-17T20:01:37;2021-03-22T20:03:58;516
22731;2021-03-09T08:41:10;2021-03-14T08:41:20;516
22732;2021-02-12T03:18:31;2021-02-17T03:21:27;620
22733;2021-03-12T14:03:11;2021-03-14T14:05:56;516
22734;2021-03-12T09:30:11;2021-03-15T09:34:28;360
22735;2021-01-10T18:41:33;2021-01-14T18:42:10;620
22736;2021-01-16T18:39:40;2021-01-21T18:44:16;516
22737;2021-04-11T06:04:17;2021-04-13T06:05:26;620
22738;2021-04-06T18:16:19;2021-04-11T18:19:23;516
22739;2021-02-18T07:59:08;2021-02-21T08:03:02;360
22740;2021-04-03T17:15:17;2021-04-07T17:16:02;360
22741;2021-04-07T08:37:44;2021-04-12T08:38:37;620
22742;2021-03-26T09:01:49;2021-03-30T09:01:55;620
22743;2021-02-04T16:32:01;2021-02-09T16:33:47;516
22744;2021-02-10T05:23:28;2021-02-14T05:27:09;360
22745;2021-04-01T18:01:59;2021-04-05T18:05:46;620
22746;2021-02-24T22:16:30;2021-03-01T22:21:20;360
22747;2021-04-08T13:12:37;2021-04-13T13:15:37;516
22748;2021-01-18T00:58:03;2021-01-22T00:58:39;620
22749;2021-01-10T00:10:23;2021-01-12T00:14:19;620
22750;2021-04-08T21:36:45;2021-04-12T21:36:54;620
22751;2021-04-01T17:10:02;2021-04-03T17:13:07;516
22752;2021-04-01T23:14:36;2021-04-03T23:17:19;360
22753;2021-02-05T02:03:25;2021-02-07T02:07:05;360
22754;2021-02-20T17:31:12;2021-02-25T17:33:52;516
22755;2021-01-01T18:27:53;2021-01-05T18:30:15;620
22756;2021-02-22T09:53:49;2021-02-25T09:56:17;360
22757;2021-03-28T11:55:23;2021-03-31T11:58:17;516
22758;2021-01-02T09:13:59;2021-01-06T09:18:38;360
22759;2021-02-14T00:30:49;2021-02-19T00:34:45;360
22760;2021-01-08T10:53:03;2021-01-13T10:56:16;516
22761;2021-03-17T20:41:00;2021-03-19T20:45:17;360
22762;2021-03-31T12:51:36;2021-04-02T12:55:59;360
22763;2021-01-28T10:02:20;2021-01-30T10:02:45;360
22764;2021-03-19T14:14:50;2021-03-22T14:18:01;516
22765;2021-01-26T03:24:57;2021-01-28T03:27:52;360
22766;2021-03-15T11:05:16;2021-03-19T11:07:51;360
22767;2021-03-17T16:18:54;2021-03-21T16:21:14;516
22768;2021-01-19T18:17:54;2021-01-24T18:20:53;516
22769;2021-04-10T23:07:03;2021-04-12T23:11:17;516
22770;2021-01-30T07:16:41;2021-02-02T07:18:45;516
22771;2021-01-01T09:20:30;2021-01-04T09:21:48;620
22772;2021-04-01T02:40:05;2021-04-05T02:45:05;360
22773;2021-02-24T15:53:08;2021-02-27T15:56:04;360
22774;2021-02-17T21:48:03;2021-02-19T21:49:26;620
22775;2021-02-03T12:04:39;2021-02-05T12:08:20;620
22776;2021-03-11T18:03:20;2021-03-16T18:05:54;516
22777;2021-01-26T06:50:24;2021-01-31T06:51:32;516
22778;2021-03-08T03:13:19;2021-03-10T03:15:39;360
22779;2021-03-22T04:16:57;2021-03-27T04:20:29;516
22780;2021-02-05T03:11:44;2021-02-07T03:12:01;516
22781;2021-04-12T12:40:31;2021-04-14T12:41:41;516
22782;2021-02-25T21:20:29;2021-03-02T21:23:00;360
22783;2021-03-11T22:27:20;2021-03-13T22:29:49;360
22784;2021-01-11T17:29:09;2021-01-15T17:33:16;516
22785;2021-03-24T19:59:38;2021-03-28T20:02:31;360
22786;2021-03-06T19:31:40;2021-03-08T19:33:18;516
22787;2021-02-10T08:02:26;2021-02-14T08:02:37;620
22788;2021-02-13T11:13:00;2021-02-16T11:13:49;516
22789;2021-04-06T22:59:04;2021-04-11T23:02:56;516
22790;2021-02-08T12:56:40;2021-02-10T12:57:14;360
22791;2021-03-06T15:38:37;2021-03-11T15:39:35;516
22792;2021-02-05T03:06:56;2021-02-10T03:10:24;620
22793;2021-02-14T09:16:35;2021-02-19T09:21:14;360
22794;2021-03-13T13:49:02;2021-03-18T13:53:57;620
22795;2021-04-01T05:53:47;2021-04-06T05:57:00;516
22796;2021-02-10T19:28:46;2021-02-12T19:33:43;360
22797;2021-02-15T23:21:54;2021-02-20T23:24:19;516
22798;2021-03-18T09:00:57;2021-03-20T09:01:31;620
22799;2021-03-05T07:28:54;2021-03-08T07:31:56;516
22800;2021-01-31T11:13:38;2021-02-02T11:17:06;360
22801;2021-03-27T00:41:53;2021-03-31T00:43:14;516
22802;2021-03-03T09:06:44;2021-03-05T09:08:43;516
22803;2021-03-31T07:47:31;2021-04-03T07:52:03;620
22804;2021-01-16T06:34:47;2021-01-21T06:37:41;620
22805;2021-02-04T00:03:13;2021-02-07T00:04:27;360
22806;2021-02-01T05:14:06;2021-02-05T05:14:21;620
22807;2021-01-16T05:25:13;2021-01-21T05:28:27;360
22808;2021-02-16T11:27:31;2021-02-19T11:28:45;360
22809;2021-02-17T20:01:37;2021-02-21T20:05:18;620
22810;2021-02-02T00:26:01;2021-02-04T00:27:01;360
22811;2021-03-11T13:52:43;2021-03-14T13:55:32;620
22812;2021-03-22T13:40:04;2021-03-24T13:44:06;516
22813;2021-03-12T00:28:42;2021-03-17T00:30:13;516
22814;2021-01-10T04:35:15;2021-01-12T04:37:03;516
22815;2021-03-20T19:52:28;2021-03-22T19:56:53;620
22816;2021-01-18T17:37:38;2021-01-23T17:38:25;620
22817;2021-04-05T15:23:38;2021-04-07T15:24:29;360
22818;2021-02-26T20:27:01;2021-03-01T20:28:07;360
22819;2021-02-05T01:46:42;2021-02-08T01:48:47;620
22820;2021-04-14T17:08:18;2021-04-17T17:08:41;360
22821;2021-04-07T01:16:05;2021-04-12T01:17:02;360
22822;2021-02-20T21:21:21;2021-02-23T21:24:36;360
22823;2021-04-07T02:06:56;2021-04-12T02:07:22;620
22824;2021-04-02T00:18:28;2021-04-04T00:23:19;360
22825;2021-02-28T07:15:02;2021-03-05T07:19:51;516
22826;2021-02-27T04:15:54;2021-03-03T04:17:18;516
22827;2021-04-05T04:43:26;2021-04-08T04:45:38;620
22828;2021-03-15T00:50:17;2021-03-17T00:51:07;620
22829;2021-01-15T17:25:06;2021-01-20T17:25:36;516
22830;2021-02-16T00:20:37;2021-02-18T00:25:06;360
22831;2021-03-05T23:26:41;2021-03-10T23:30:13;516
22832;2021-04-10T18:14:15;2021-04-15T18:15:39;360
22833;2021-03-06T06:25:48;2021-03-08T06:27:51;620
22834;2021-03-19T07:12:25;2021-03-21T07:13:37;516
22835;2021-02-01T09:04:16;2021-02-06T09:07:55;360
22836;2021-02-13T22:57:34;2021-02-17T22:59:17;360
22837;2021-02-25T12:02:16;2021-03-02T12:04:44;516
22838;2021-03-24T08:29:16;2021-03-29T08:30:09;360
22839;2021-02-16T16:19:54;2021-02-19T16:22:56;620
22840;2021-02-21T18:42:01;2021-02-23T18:43:51;620
22841;2021-01-29T17:42:24;2021-02-03T17:47:08;360
22842;2021-02-03T21:08:33;2021-02-08T21:10:08;516
22843;2021-04-14T18:35:59;2021-04-17T18:40:03;360
22844;2021-02-21T17:14:22;2021-02-25T17:17:46;620
22845;2021-04-08T09:15:59;2021-04-10T09:20:00;516
22846;2021-01-23T17:57:38;2021-01-26T18:01:05;516
22847;2021-03-08T13:43:47;2021-03-13T13:44:07;360
22848;2021-01-18T20:41:24;2021-01-22T20:43:50;360
22849;2021-02-22T06:11:14;2021-02-26T06:11:57;360
22850;2021-01-17T01:27:44;2021-01-22T01:32:15;516
22851;2021-04-12T05:02:42;2021-04-15T05:02:54;516
22852;2021-01-27T07:23:44;2021-01-29T07:27:05;516
22853;2021-01-03T01:41:16;2021-01-06T01:42:06;620
22854;2021-01-27T11:10:29;2021-01-29T11:14:50;360
22855;2021-02-01T02:59:35;2021-02-05T03:00:13;516
22856;2021-02-24T00:48:41;2021-02-27T00:50:06;516
22857;2021-03-17T15:19:37;2021-03-21T15:21:26;360
22858;2021-03-07T01:22:38;2021-03-11T01:24:35;620
22859;2021-02-04T00:33:53;2021-02-07T00:38:35;516
22860;2021-01-15T07:44:33;2021-01-20T07:48:51;360
22861;2021-03-23T06:52:40;2021-03-25T06:55:16;516
22862;2021-03-11T17:07:29;2021-03-14T17:09:46;360
22863;2021-03-19T22:36:07;2021-03-22T22:36:51;360
22864;2021-03-19T18:03:54;2021-03-21T18:08:22;516
22865;2021-03-17T20:19:59;2021-03-20T20:21:09;620
22866;2021-03-25T02:02:45;2021-03-30T02:04:14;516
22867;2021-01-26T08:02:59;2021-01-29T08:06:20;360
22868;2021-02-26T15:33:25;2021-02-28T15:36:10;360
22869;2021-02-17T22:05:20;2021-02-20T22:08:04;516
22870;2021-02-18T09:06:14;2021-02-22T09:09:05;516
22871;2021-01-10T08:37:28;2021-01-15T08:38:12;360
22872;2021-01-26T11:56:13;2021-01-30T11:56:58;516
22873;2021-03-14T02:19:54;2021-03-19T02:21:33;360
22874;2021-04-06T15:50:33;2021-04-10T15:50:57;620
22875;2021-03-13T14:03:47;2021-03-18T14:04:09;360
22876;2021-02-27T16:33:24;2021-03-01T16:36:49;516
22877;2021-01-03T05:32:46;2021-01-08T05:36:13;620
22878;2021-01-19T11:58:42;2021-01-22T12:01:24;360
22879;2021-01-06T15:05:18;2021-01-08T15:07:23;620
22880;2021-02-15T17:20:35;2021-02-18T17:22:12;620
22881;2021-04-16T08:04:17;2021-04-19T08:04:35;360
22882;2021-04-08T17:18:05;2021-04-13T17:19:57;516
22883;2021-04-02T15:35:20;2021-04-06T15:40:02;360
22884;2021-03-06T15:42:34;2021-03-11T15:43:07;516
22885;2021-02-02T20:59:42;2021-02-04T21:01:54;620
22886;2021-03-02T14:58:33;2021-03-04T14:58:59;516
22887;2021-02-16T01:28:53;2021-02-18T01:30:04;620
22888;2021-04-02T16:31:40;2021-04-07T16:35:43;620
22889;2021-02-07T18:39:54;2021-02-09T18:40:37;620
22890;2021-03-04T01:31:33;2021-03-07T01:34:22;620
22891;2021-02-01T03:44:58;2021-02-04T03:45:49;516
22892;2021-04-04T00:52:11;2021-04-07T00:53:33;360
22893;2021-02-08T01:56:30;2021-02-12T02:00:54;620
22894;2021-04-12T07:27:48;2021-04-15T07:28:47;516
22895;2021-01-05T10:28:35;2021-01-07T10:33:02;516
22896;2021-03-30T17:41:46;2021-04-03T17:44:31;620
22897;2021-02-14T16:42:08;2021-02-17T16:44:17;620
22898;2021-03-19T16:55:40;2021-03-21T16:58:14;516
22899;2021-01-06T08:41:20;2021-01-08T08:42:52;620
22900;2021-02-18T19:58:09;2021-02-20T19:59:03;620
22901;2021-03-07T20:34:05;2021-03-10T20:35:13;620
22902;2021-04-05T00:33:13;2021-04-08T00:37:17;620
22903;2021-04-06T07:52:15;2021-04-11T07:56:40;360
22904;2021-01-03T16:40:28;2021-01-07T16:41:57;620
22905;2021-03-02T00:01:12;2021-03-05T00:02:01;516
22906;2021-02-09T03:50:02;2021-02-13T03:51:03;620
22907;2021-02-12T14:08:01;2021-02-16T14:12:31;516
22908;2021-01-03T06:04:37;2021-01-07T06:06:20;360
22909;2021-02-27T06:22:33;2021-03-01T06:22:52;620
22910;2021-03-13T07:07:26;2021-03-15T07:09:47;620
22911;2021-01-14T13:47:28;2021-01-17T13:47:39;620
22912;2021-02-09T17:26:20;2021-02-14T17:27:52;516
22913;2021-02-07T06:13:50;2021-02-09T06:14:06;620
22914;2021-03-09T23:17:44;2021-03-11T23:22:43;360
22915;2021-02-15T15:13:52;2021-02-17T15:14:34;516
22916;2021-04-11T23:10:22;2021-04-13T23:14:43;360
22917;2021-04-11T04:19:21;2021-04-16T04:22:22;516
22918;2021-03-10T01:07:46;2021-03-13T01:11:32;360
22919;2021-01-12T06:26:50;2021-01-14T06:28:24;620
22920;2021-01-05T18:31:57;2021-01-10T18:33:31;516
22921;2021-03-14T02:09:30;2021-03-17T02:12:12;360
22922;2021-01-23T23:19:05;2021-01-25T23:21:30;516
22923;2021-02-02T08:51:13;2021-02-04T08:52:07;360
